date,ticker,asset_class,adjusted_close,volume
2019-11-04,GLD,Gold,142.149994,4740300
2019-11-04,SPY,US equities,278.802979,60606900
2019-11-05,AGG,US aggregate bonds,92.140984,3205500
2019-11-05,EEM,Emerging-market equities,37.442276,62354500
2019-11-05,EFA,Developed international equities,55.534370,15727300
2019-11-05,EWC,Canadian equities,25.343626,2439100
2019-11-05,GLD,Gold,139.850006,11782300
2019-11-05,SPY,US equities,278.494568,42933200
2019-11-06,AGG,US aggregate bonds,92.280510,3840500
2019-11-06,EEM,Emerging-market equities,37.322872,61670500
2019-11-06,EFA,Developed international equities,55.509956,16600200
2019-11-06,EWC,Canadian equities,25.404316,1309300
2019-11-06,GLD,Gold,140.449997,6416500
2019-11-06,SPY,US equities,278.558044,46487100
2019-11-07,AGG,US aggregate bonds,91.845367,4022400
2019-11-07,EEM,Emerging-market equities,37.595798,97598200
2019-11-07,EFA,Developed international equities,55.680855,21271500
2019-11-07,EWC,Canadian equities,25.525705,1502200
2019-11-07,GLD,Gold,138.270004,15214200
2019-11-07,SPY,US equities,279.537659,54272300
2019-11-08,AGG,US aggregate bonds,91.796112,3866100
2019-11-08,EEM,Emerging-market equities,37.254642,68666900
2019-11-08,EFA,Developed international equities,55.648293,10298800
2019-11-08,EWC,Canadian equities,25.543043,922400
2019-11-08,GLD,Gold,137.389999,10377400
2019-11-08,SPY,US equities,280.227051,49032100
2019-11-11,AGG,US aggregate bonds,91.812515,1559900
2019-11-11,EEM,Emerging-market equities,36.990238,47092800
2019-11-11,EFA,Developed international equities,55.575069,8544000
2019-11-11,EWC,Canadian equities,25.525705,921100
2019-11-11,GLD,Gold,137.059998,7037300
2019-11-11,SPY,US equities,279.691986,35797300
2019-11-12,AGG,US aggregate bonds,91.911064,2032800
2019-11-12,EEM,Emerging-market equities,36.751442,57453500
2019-11-12,EFA,Developed international equities,55.599468,18570100
2019-11-12,EWC,Canadian equities,25.543043,1322800
2019-11-12,GLD,Gold,137.429993,6448600
2019-11-12,SPY,US equities,280.281494,46484600
2019-11-13,AGG,US aggregate bonds,92.075287,2570200
2019-11-13,EEM,Emerging-market equities,36.469971,63134600
2019-11-13,EFA,Developed international equities,55.404167,21006500
2019-11-13,EWC,Canadian equities,25.621080,1675400
2019-11-13,GLD,Gold,137.979996,8776000
2019-11-13,SPY,US equities,280.372131,53917700
2019-11-14,AGG,US aggregate bonds,92.338020,2901000
2019-11-14,EEM,Emerging-market equities,36.495560,48737400
2019-11-14,EFA,Developed international equities,55.249535,17870900
2019-11-14,EWC,Canadian equities,25.621080,5270600
2019-11-14,GLD,Gold,138.559998,5220500
2019-11-14,SPY,US equities,280.780273,51219900
2019-11-15,AGG,US aggregate bonds,92.288704,4400400
2019-11-15,EEM,Emerging-market equities,36.785542,67670700
2019-11-15,EFA,Developed international equities,55.599468,23494600
2019-11-15,EWC,Canadian equities,25.777151,1570900
2019-11-15,GLD,Gold,138.210007,10106700
2019-11-15,SPY,US equities,282.812164,62023600
2019-11-18,AGG,US aggregate bonds,92.461113,5757900
2019-11-18,EEM,Emerging-market equities,36.725845,52545500
2019-11-18,EFA,Developed international equities,55.664570,20587500
2019-11-18,EWC,Canadian equities,25.803160,1468400
2019-11-18,GLD,Gold,138.619995,5717900
2019-11-18,SPY,US equities,283.020752,49228000
2019-11-19,AGG,US aggregate bonds,92.526825,2210700
2019-11-19,EEM,Emerging-market equities,36.802608,40853600
2019-11-19,EFA,Developed international equities,55.591339,18664800
2019-11-19,EWC,Canadian equities,25.655764,1478000
2019-11-19,GLD,Gold,138.690002,4824400
2019-11-19,SPY,US equities,282.939209,67804700
2019-11-20,AGG,US aggregate bonds,92.748436,3474400
2019-11-20,EEM,Emerging-market equities,36.640556,51991800
2019-11-20,EFA,Developed international equities,55.241398,20655200
2019-11-20,EWC,Canadian equities,25.551716,1386500
2019-11-20,GLD,Gold,138.759995,6892100
2019-11-20,SPY,US equities,281.886963,79406200
2019-11-21,AGG,US aggregate bonds,92.617088,6522800
2019-11-21,EEM,Emerging-market equities,36.563793,43842600
2019-11-21,EFA,Developed international equities,55.168152,14293400
2019-11-21,EWC,Canadian equities,25.603739,1056000
2019-11-21,GLD,Gold,138.000000,4197200
2019-11-21,SPY,US equities,281.433472,54664700
2019-11-22,AGG,US aggregate bonds,92.666328,2507000
2019-11-22,EEM,Emerging-market equities,36.563793,23519900
2019-11-22,EFA,Developed international equities,55.322781,14969300
2019-11-22,EWC,Canadian equities,25.508366,816300
2019-11-22,GLD,Gold,137.740005,3620300
2019-11-22,SPY,US equities,282.059296,44850200
2019-11-25,AGG,US aggregate bonds,92.756714,4251200
2019-11-25,EEM,Emerging-market equities,36.930542,57048200
2019-11-25,EFA,Developed international equities,55.762238,19329100
2019-11-25,EWC,Canadian equities,25.629749,1712700
2019-11-25,GLD,Gold,137.080002,6415800
2019-11-25,SPY,US equities,284.245331,48647200
2019-11-26,AGG,US aggregate bonds,92.888039,2382200
2019-11-26,EEM,Emerging-market equities,36.819664,49571200
2019-11-26,EFA,Developed international equities,55.729683,24276000
2019-11-26,EWC,Canadian equities,25.681770,1191700
2019-11-26,GLD,Gold,137.740005,4724400
2019-11-26,SPY,US equities,284.889313,37569000
2019-11-27,AGG,US aggregate bonds,92.773094,3437300
2019-11-27,EEM,Emerging-market equities,36.862309,30402300
2019-11-27,EFA,Developed international equities,55.876179,16942100
2019-11-27,EWC,Canadian equities,25.716454,1439800
2019-11-27,GLD,Gold,137.009995,4111000
2019-11-27,SPY,US equities,286.159210,44444600
2019-11-29,AGG,US aggregate bonds,92.658150,4059000
2019-11-29,EEM,Emerging-market equities,36.282337,35476600
2019-11-29,EFA,Developed international equities,55.485542,11587200
2019-11-29,EWC,Canadian equities,25.690443,495900
2019-11-29,GLD,Gold,137.860001,4516400
2019-11-29,SPY,US equities,285.097992,36592700
2019-12-02,AGG,US aggregate bonds,92.556129,9325100
2019-12-02,EEM,Emerging-market equities,36.273800,59762300
2019-12-02,EFA,Developed international equities,55.200706,38855400
2019-12-02,EWC,Canadian equities,25.525705,2051100
2019-12-02,GLD,Gold,137.789993,8274700
2019-12-02,SPY,US equities,282.676117,75767800
2019-12-03,AGG,US aggregate bonds,92.975754,5283800
2019-12-03,EEM,Emerging-market equities,36.086178,50471700
2019-12-03,EFA,Developed international equities,54.997261,28161500
2019-12-03,EWC,Canadian equities,25.334953,1314700
2019-12-03,GLD,Gold,139.110001,8481700
2019-12-03,SPY,US equities,280.780273,73941700
2019-12-04,AGG,US aggregate bonds,92.819405,5806500
2019-12-04,EEM,Emerging-market equities,36.359097,47026100
2019-12-04,EFA,Developed international equities,55.501816,21762200
2019-12-04,EWC,Canadian equities,25.517036,5845700
2019-12-04,GLD,Gold,138.919998,6322300
2019-12-04,SPY,US equities,282.512878,49080000
2019-12-05,AGG,US aggregate bonds,92.712494,4374700
2019-12-05,EEM,Emerging-market equities,36.521145,43346400
2019-12-05,EFA,Developed international equities,55.396008,21039700
2019-12-05,EWC,Canadian equities,25.491020,2328200
2019-12-05,GLD,Gold,139.000000,5671500
2019-12-05,SPY,US equities,283.020752,40709000
2019-12-06,AGG,US aggregate bonds,92.580826,4648200
2019-12-06,EEM,Emerging-market equities,36.734371,56766600
2019-12-06,EFA,Developed international equities,55.900578,23179600
2019-12-06,EWC,Canadian equities,25.560385,1932100
2019-12-06,GLD,Gold,137.619995,8714500
2019-12-06,SPY,US equities,285.605865,48927000
2019-12-09,AGG,US aggregate bonds,92.630226,7398300
2019-12-09,EEM,Emerging-market equities,36.589386,37622000
2019-12-09,EFA,Developed international equities,55.607616,21946200
2019-12-09,EWC,Canadian equities,25.560385,1374300
2019-12-09,GLD,Gold,137.580002,2711600
2019-12-09,SPY,US equities,284.707916,34838500
2019-12-10,AGG,US aggregate bonds,92.597267,3761100
2019-12-10,EEM,Emerging-market equities,36.717312,34791300
2019-12-10,EFA,Developed international equities,55.632023,23419000
2019-12-10,EWC,Canadian equities,25.560385,920800
2019-12-10,GLD,Gold,137.970001,3240800
2019-12-10,SPY,US equities,284.390533,52649800
2019-12-11,AGG,US aggregate bonds,92.844147,3764500
2019-12-11,EEM,Emerging-market equities,37.254642,60083200
2019-12-11,EFA,Developed international equities,55.924995,16546800
2019-12-11,EWC,Canadian equities,25.655764,4690500
2019-12-11,GLD,Gold,138.919998,6097500
2019-12-11,SPY,US equities,285.197784,53429100
2019-12-12,AGG,US aggregate bonds,92.449211,5080100
2019-12-12,EEM,Emerging-market equities,37.902843,132196700
2019-12-12,EFA,Developed international equities,56.299347,30690900
2019-12-12,EWC,Canadian equities,25.699114,2443700
2019-12-12,GLD,Gold,138.429993,8815100
2019-12-12,SPY,US equities,287.655884,96389600
2019-12-13,AGG,US aggregate bonds,92.819405,5911000
2019-12-13,EEM,Emerging-market equities,37.885788,160526800
2019-12-13,EFA,Developed international equities,56.689976,46988400
2019-12-13,EWC,Canadian equities,25.733799,1545100
2019-12-13,GLD,Gold,139.050003,6964300
2019-12-13,SPY,US equities,287.828278,81503900
2019-12-16,AGG,US aggregate bonds,92.630226,5012100
2019-12-16,EEM,Emerging-market equities,38.207233,81828000
2019-12-16,EFA,Developed international equities,57.295681,34004700
2019-12-16,EWC,Canadian equities,25.930626,1211500
2019-12-16,GLD,Gold,139.039993,4646100
2019-12-16,SPY,US equities,289.805573,82749700
2019-12-17,AGG,US aggregate bonds,92.638374,3016300
2019-12-17,EEM,Emerging-market equities,38.555679,79046200
2019-12-17,EFA,Developed international equities,56.966507,28111100
2019-12-17,EWC,Canadian equities,25.965773,2119100
2019-12-17,GLD,Gold,139.009995,4287500
2019-12-17,SPY,US equities,289.869080,61097700
2019-12-18,AGG,US aggregate bonds,92.457428,6516300
2019-12-18,EEM,Emerging-market equities,38.764748,67065000
2019-12-18,EFA,Developed international equities,56.892422,18590900
2019-12-18,EWC,Canadian equities,25.956989,1861000
2019-12-18,GLD,Gold,139.020004,3607600
2019-12-18,SPY,US equities,289.887177,48133000
2019-12-19,AGG,US aggregate bonds,92.557175,5613800
2019-12-19,EEM,Emerging-market equities,38.782166,59364600
2019-12-19,EFA,Developed international equities,56.892422,25939200
2019-12-19,EWC,Canadian equities,25.983347,1489100
2019-12-19,GLD,Gold,139.380005,4975000
2019-12-19,SPY,US equities,291.075409,85310500
2019-12-20,AGG,US aggregate bonds,92.573608,8809200
2019-12-20,EEM,Emerging-market equities,38.860569,69295600
2019-12-20,EFA,Developed international equities,56.933578,38587700
2019-12-20,EWC,Canadian equities,26.036070,1193300
2019-12-20,GLD,Gold,139.520004,4463900
2019-12-20,SPY,US equities,292.351685,147142100
2019-12-23,AGG,US aggregate bonds,92.507668,3148600
2019-12-23,EEM,Emerging-market equities,38.912830,29479500
2019-12-23,EFA,Developed international equities,57.024109,21313800
2019-12-23,EWC,Canadian equities,26.036070,1071400
2019-12-23,GLD,Gold,139.949997,5180900
2019-12-23,SPY,US equities,292.798248,52990000
2019-12-24,AGG,US aggregate bonds,92.623070,1887800
2019-12-24,EEM,Emerging-market equities,38.825722,18951500
2019-12-24,EFA,Developed international equities,56.966507,5947000
2019-12-24,EWC,Canadian equities,26.062431,395000
2019-12-24,GLD,Gold,141.270004,5303700
2019-12-24,SPY,US equities,292.807343,20270000
2019-12-26,AGG,US aggregate bonds,92.705505,6072100
2019-12-26,EEM,Emerging-market equities,39.104485,24947900
2019-12-26,EFA,Developed international equities,57.213387,8372000
2019-12-26,EWC,Canadian equities,26.203020,1385800
2019-12-26,GLD,Gold,142.380005,8342500
2019-12-26,SPY,US equities,294.366150,30911200
2019-12-27,AGG,US aggregate bonds,92.829124,4733800
2019-12-27,EEM,Emerging-market equities,39.261288,48407900
2019-12-27,EFA,Developed international equities,57.312145,16281600
2019-12-27,EWC,Canadian equities,26.194237,2281600
2019-12-27,GLD,Gold,142.330002,5119900
2019-12-27,SPY,US equities,294.293152,42528800
2019-12-30,AGG,US aggregate bonds,92.829124,3979100
2019-12-30,EEM,Emerging-market equities,38.999947,44522800
2019-12-30,EFA,Developed international equities,56.884197,24069000
2019-12-30,EWC,Canadian equities,26.106365,2455300
2019-12-30,GLD,Gold,142.630005,4810600
2019-12-30,SPY,US equities,292.670685,49729100
2019-12-31,AGG,US aggregate bonds,92.614830,6807600
2019-12-31,EEM,Emerging-market equities,39.087059,47292800
2019-12-31,EFA,Developed international equities,57.147549,20142100
2019-12-31,EWC,Canadian equities,26.264530,1620800
2019-12-31,GLD,Gold,142.899994,5313500
2019-12-31,SPY,US equities,293.381531,57077300
2020-01-02,AGG,US aggregate bonds,92.870338,6791400
2020-01-02,EEM,Emerging-market equities,39.879772,78570100
2020-01-02,EFA,Developed international equities,57.723640,24749300
2020-01-02,EWC,Canadian equities,26.343616,1938400
2020-01-02,GLD,Gold,143.949997,7733800
2020-01-02,SPY,US equities,296.125275,59151200
2020-01-03,AGG,US aggregate bonds,93.142342,3664300
2020-01-03,EEM,Emerging-market equities,39.139328,78998200
2020-01-03,EFA,Developed international equities,57.007645,29921500
2020-01-03,EWC,Canadian equities,26.211813,1851900
2020-01-03,GLD,Gold,145.860001,12272800
2020-01-03,SPY,US equities,293.882935,77709700
2020-01-06,AGG,US aggregate bonds,93.068138,8131600
2020-01-06,EEM,Emerging-market equities,39.043499,40085300
2020-01-06,EFA,Developed international equities,57.229858,22636400
2020-01-06,EWC,Canadian equities,26.343616,1292300
2020-01-06,GLD,Gold,147.389999,14403300
2020-01-06,SPY,US equities,295.004089,55653900
2020-01-07,AGG,US aggregate bonds,92.969246,2883000
2020-01-07,EEM,Emerging-market equities,39.017372,65705300
2020-01-07,EFA,Developed international equities,57.073475,15107500
2020-01-07,EWC,Canadian equities,26.369976,1405200
2020-01-07,GLD,Gold,147.970001,7978500
2020-01-07,SPY,US equities,294.174622,40496400
2020-01-08,AGG,US aggregate bonds,92.862076,7323100
2020-01-08,EEM,Emerging-market equities,39.243855,86913300
2020-01-08,EFA,Developed international equities,57.238087,14249500
2020-01-08,EWC,Canadian equities,26.343616,7194400
2020-01-08,GLD,Gold,146.860001,22248500
2020-01-08,SPY,US equities,295.742432,68296000
2020-01-09,AGG,US aggregate bonds,92.960991,9110900
2020-01-09,EEM,Emerging-market equities,39.505192,53199900
2020-01-09,EFA,Developed international equities,57.369759,13749100
2020-01-09,EWC,Canadian equities,26.387554,1802300
2020-01-09,GLD,Gold,146.029999,10292300
2020-01-09,SPY,US equities,297.747833,48473300
2020-01-10,AGG,US aggregate bonds,93.117592,4198100
2020-01-10,EEM,Emerging-market equities,39.714264,67573300
2020-01-10,EFA,Developed international equities,57.155785,33832300
2020-01-10,EWC,Canadian equities,26.369976,4884200
2020-01-10,GLD,Gold,146.910004,6183300
2020-01-10,SPY,US equities,296.890930,53029300
2020-01-13,AGG,US aggregate bonds,93.059898,4465300
2020-01-13,EEM,Emerging-market equities,40.332756,79593800
2020-01-13,EFA,Developed international equities,57.452053,16443000
2020-01-13,EWC,Canadian equities,26.510572,1726100
2020-01-13,GLD,Gold,145.820007,7593800
2020-01-13,SPY,US equities,298.932861,47086800
2020-01-14,AGG,US aggregate bonds,93.142342,3625400
2020-01-14,EEM,Emerging-market equities,40.106270,75746900
2020-01-14,EFA,Developed international equities,57.509666,28826600
2020-01-14,EWC,Canadian equities,26.528147,2362900
2020-01-14,GLD,Gold,145.690002,6589700
2020-01-14,SPY,US equities,298.477020,62832800
2020-01-15,AGG,US aggregate bonds,93.282440,3896300
2020-01-15,EEM,Emerging-market equities,39.792671,60620600
2020-01-15,EFA,Developed international equities,57.509666,12217900
2020-01-15,EWC,Canadian equities,26.668741,2076500
2020-01-15,GLD,Gold,146.539993,6510000
2020-01-15,SPY,US equities,299.151489,72056600
2020-01-16,AGG,US aggregate bonds,93.282440,2801400
2020-01-16,EEM,Emerging-market equities,40.045288,50712700
2020-01-16,EFA,Developed international equities,57.748314,12883400
2020-01-16,EWC,Canadian equities,26.809330,1457400
2020-01-16,GLD,Gold,146.309998,6069100
2020-01-16,SPY,US equities,301.639923,54050300
2020-01-17,AGG,US aggregate bonds,93.175293,3003300
2020-01-17,EEM,Emerging-market equities,40.271778,72382100
2020-01-17,EFA,Developed international equities,57.921150,18473700
2020-01-17,EWC,Canadian equities,26.870840,2505700
2020-01-17,GLD,Gold,146.580002,11121100
2020-01-17,SPY,US equities,302.578857,95846000
2020-01-21,AGG,US aggregate bonds,93.439034,4672100
2020-01-21,EEM,Emerging-market equities,39.252567,106662600
2020-01-21,EFA,Developed international equities,57.460278,20026600
2020-01-21,EWC,Canadian equities,26.879627,2939600
2020-01-21,GLD,Gold,146.740005,6086100
2020-01-21,SPY,US equities,301.986359,77742400
2020-01-22,AGG,US aggregate bonds,93.488449,3627200
2020-01-22,EEM,Emerging-market equities,39.574890,57584900
2020-01-22,EFA,Developed international equities,57.575504,14047000
2020-01-22,EWC,Canadian equities,26.739037,2270500
2020-01-22,GLD,Gold,146.789993,4778200
2020-01-22,SPY,US equities,302.022827,48914900
2020-01-23,AGG,US aggregate bonds,93.612106,3429500
2020-01-23,EEM,Emerging-market equities,39.165455,88714300
2020-01-23,EFA,Developed international equities,57.435608,18720200
2020-01-23,EWC,Canadian equities,26.844481,4985400
2020-01-23,GLD,Gold,147.119995,8419800
2020-01-23,SPY,US equities,302.369202,51963000
2020-01-24,AGG,US aggregate bonds,93.785172,4199800
2020-01-24,EEM,Emerging-market equities,38.851860,88654500
2020-01-24,EFA,Developed international equities,57.188702,24107500
2020-01-24,EWC,Canadian equities,26.721460,1668000
2020-01-24,GLD,Gold,147.979996,9919900
2020-01-24,SPY,US equities,299.680176,87578400
2020-01-27,AGG,US aggregate bonds,94.073662,4790000
